timestamp,latitude,longitude,altitude,hydrogen,o3,geiger
2025-08-09 15:39:33.453,,,,,,
2025-08-09 15:39:34.455,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:35.455,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:36.458,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:37.461,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:38.462,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:39.463,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:40.465,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:41.467,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:42.467,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:43.468,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:44.470,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:45.472,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:46.473,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:47.474,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:48.476,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:49.478,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:50.479,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:51.479,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:52.481,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:53.483,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:54.485,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:55.485,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:56.487,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:57.488,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:58.489,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:39:59.490,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:00.491,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:01.492,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:02.495,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:03.496,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:04.498,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:05.503,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:06.504,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:07.505,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:08.506,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:09.508,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:10.509,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:11.510,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:12.511,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:13.512,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:14.513,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:15.516,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:16.517,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:17.518,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:18.519,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:19.520,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:20.521,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:21.522,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:22.524,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:23.525,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:24.527,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:25.529,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:40:26.531,0.0,0.0,-17.0,0.0,0,
