timestamp,latitude,longitude,altitude,hydrogen,o3,geiger
2025-08-09 17:52:11.047,,,,,,
2025-08-09 17:52:12.048,,,,,,
2025-08-09 17:52:13.049,51.4223321,-112.641047,688.956,8.0,1024,
2025-08-09 17:52:14.051,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:15.053,51.4223321,-112.641047,688.956,12.0,1024,
2025-08-09 17:52:16.057,51.4223321,-112.641047,688.956,8.0,1024,
2025-08-09 17:52:17.058,51.4223321,-112.641047,688.956,15.0,1024,
2025-08-09 17:52:18.059,51.4223321,-112.641047,688.956,9.0,1024,
2025-08-09 17:52:19.064,51.4223321,-112.641047,688.956,11.0,1024,
2025-08-09 17:52:20.066,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:21.068,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:22.069,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:23.071,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:24.073,51.4223321,-112.641047,688.956,7.0,1024,
2025-08-09 17:52:25.073,51.4223321,-112.641047,688.956,7.0,1024,
2025-08-09 17:52:26.075,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:27.081,51.4223321,-112.641047,688.956,13.0,512,
2025-08-09 17:52:28.083,51.4223321,-112.641047,688.956,8.0,0,
2025-08-09 17:52:29.085,51.4223321,-112.641047,688.956,14.0,0,
2025-08-09 17:52:30.087,51.4223321,-112.641047,688.956,12.0,0,
2025-08-09 17:52:31.088,51.4223321,-112.641047,688.956,13.0,819,
2025-08-09 17:52:32.090,51.4223321,-112.641047,688.956,11.0,1024,
2025-08-09 17:52:33.091,51.4223321,-112.641047,688.956,8.0,1024,
2025-08-09 17:52:34.092,51.4223321,-112.641047,688.956,8.0,1024,
2025-08-09 17:52:35.094,51.4223321,-112.641047,688.956,9.0,1024,
2025-08-09 17:52:36.095,51.4223321,-112.641047,688.956,9.0,1024,
2025-08-09 17:52:37.097,51.4223321,-112.641047,688.956,11.0,1024,
2025-08-09 17:52:38.099,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:39.101,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:40.103,51.4223321,-112.641047,688.956,10.0,1024,
2025-08-09 17:52:41.105,51.4223321,-112.641047,688.956,9.0,1024,
2025-08-09 17:52:42.106,51.4223321,-112.641047,688.956,11.0,1024,
2025-08-09 17:52:43.108,51.4223321,-112.641047,688.956,11.0,1024,
2025-08-09 17:52:44.109,51.4223321,-112.641047,688.956,8.0,1024,
2025-08-09 17:52:45.111,51.4223321,-112.641047,688.956,11.0,1024,
2025-08-09 17:52:46.113,51.4223321,-112.641047,688.956,9.0,1024,
2025-08-09 17:52:47.115,51.4223321,-112.641047,688.956,9.0,409,
2025-08-09 17:52:48.117,51.4223321,-112.641047,688.956,9.0,409,
2025-08-09 17:52:49.119,51.4223321,-112.641047,688.956,9.0,409,
