timestamp,latitude,longitude,altitude,hydrogen,o3,geiger
2025-08-09 17:19:01.574,51.4223321,-112.641047,688.956,26.0,0,
2025-08-09 17:19:02.576,51.4223321,-112.641047,688.956,28.0,0,
2025-08-09 17:19:03.578,51.4223321,-112.641047,688.956,27.0,0,
2025-08-09 17:19:04.581,51.4223321,-112.641047,688.956,28.0,0,
2025-08-09 17:19:05.582,51.4223321,-112.641047,688.956,29.0,0,
2025-08-09 17:19:06.583,51.4223321,-112.641047,688.956,26.0,0,
2025-08-09 17:19:07.585,51.4223321,-112.641047,688.956,22.0,0,
2025-08-09 17:19:08.591,51.4223321,-112.641047,688.956,26.0,0,
2025-08-09 17:19:09.593,51.4223321,-112.641047,688.956,24.0,0,
2025-08-09 17:19:10.595,51.4223321,-112.641047,688.956,24.0,0,
2025-08-09 17:19:11.597,51.4223321,-112.641047,688.956,29.0,0,
