timestamp,latitude,longitude,altitude,hydrogen,o3,geiger
2025-08-09 15:38:18.927,,,,,,
2025-08-09 15:38:19.929,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:20.930,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:21.932,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:22.933,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:23.934,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:24.937,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:25.938,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:26.939,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:27.940,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:28.942,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:29.943,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:30.944,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:31.945,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:32.946,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:33.947,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:34.948,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:35.952,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:36.954,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:37.955,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:38.956,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:39.956,0.0,0.0,-17.0,0.0,0,
2025-08-09 15:38:40.957,0.0,0.0,-17.0,0.0,0,
